User-ID,ISBN,Book-Rating,Book-Rating_5
55858,1400040442,0,0
55858,1551668084,0,0
55858,1551668246,0,0
55858,1558023488,0,0
55862,155874262X,0,0
55892,031202911X,5,2.5
55892,037541603X,0,0
55892,060980877X,0,0
55892,061810450X,9,4.5
55892,067176991X,0,0
55892,067944212X,0,0
55892,074343627X,0,0
55892,089296720X,8,4
55892,156402976X,8,4
55892,1570421048,5,2.5
55892,1573225541,0,0
55892,1590869184,0,0
55892,1878424319,0,0
55919,1561705527,0,0
55919,1573228834,0,0
55921,067165604X,10,5
55927,006108171X,0,0
55927,006440370X,0,0
55927,014029628X,0,0
55927,043912042X,0,0
55927,044022019X,7,3.5
55927,055356983X,8,4
55927,067976402X,8,4
55927,068485760X,9,4.5
55927,068816613X,0,0
55927,068984445X,9,4.5
55927,140004782X,0,0
55927,1400077826,0,0
55927,1550548913,0,0
55927,1558744630,0,0
55942,031242227X,0,0
55955,070221843X,0,0
55982,034529243X,3,1.5
55985,1878825305,0,0
55991,038549128X,10,5
56011,1573229326,7,3.5
56039,057120631X,0,0
56039,2020306492,10,5
56039,2020321289,0,0
56039,2070382680,0,0
56039,207040904X,0,0
56039,2070422402,10,5
56039,2070514390,0,0
56039,2080646982,0,0
56039,2090319895,0,0
56039,2226033815,0,0
56039,2226078509,0,0
56039,2226113827,10,5
56039,2226116680,0,0
56039,2253000388,0,0
56039,225300314X,7,3.5
56039,2253003964,0,0
56039,2253008621,0,0
56039,2253010219,7,3.5
56039,2253029491,7,3.5
56039,2253034673,6,3
56039,2253071854,8,4
56039,2253150371,8,4
56039,2253172162,10,5
56039,2264002190,2,1
56039,2264028815,0,0
56039,2266036009,9,4.5
56039,2266047442,10,5
56039,2266051326,10,5
56039,2266098047,0,0
56039,2266101544,10,5
56039,2266118994,10,5
56039,2266128566,0,0
56039,2267014629,7,3.5
56039,2277260029,7,3.5
56039,2277303046,0,0
56039,2290308382,0,0
56039,2290308390,0,0
56039,2290315419,10,5
56039,2290316547,0,0
56039,2290316792,0,0
56039,2290321125,10,5
56039,2702400884,6,3
56039,2742743510,10,5
56039,2742743537,10,5
56039,2858150648,0,0
56039,2878581660,9,4.5
56045,038080722X,8,4
56045,042516098X,8,4
56069,1885171218,0,0
56072,1885171218,3,1.5
56102,038072541X,0,0
56110,051513290X,0,0
56157,006093140X,0,0
56157,034545104X,0,0
56157,067972334X,0,0
56157,067976402X,0,0
56157,080075672X,8,4
56162,3442055024,0,0
56167,2070372995,7,3.5
56167,2226121560,0,0
56167,2253023906,0,0
56167,2253059498,0,0
56167,2859404821,0,0
56183,006106453X,0,0
56193,1551668459,0,0
56193,1586605232,0,0
56198,006097415X,8,4
56198,034543479X,0,0
56201,038080817X,0,0
56215,034543076X,8,4
56218,8807015668,7,3.5
56223,096722490X,0,0
56229,8830419788,8,4
56246,039592720X,10,5
56246,074343627X,0,0
56246,1573229326,7,3.5
56253,067101756X,8,4
56260,051512219X,0,0
56264,3257201184,0,0
56268,2277230944,10,5
56271,014009430X,9,4.5
56271,014044629X,8,4
56271,014062239X,0,0
56271,019281642X,0,0
56271,034540551X,8,4
56271,034910509X,0,0
56271,042513945X,7,3.5
56271,046087294X,8,4
56271,055214357X,0,0
56271,057506885X,0,0
56271,075151635X,0,0
56271,1560252758,0,0
56271,1563336197,7,3.5
56271,1568582404,0,0
56271,1573440140,0,0
56271,1579651372,8,4
56271,1580082319,7,3.5
56271,184018163X,0,0
56271,1840183314,0,0
56271,184046061X,0,0
56271,1840460717,7,3.5
56271,1841198781,10,5
56271,1851705554,0,0
56271,1852425970,9,4.5
56271,1853260150,0,0
56271,1853260363,0,0
56271,1853262412,7,3.5
56271,185326640X,0,0
56271,1853268976,9,4.5
56271,1857026632,0,0
56271,1858281237,8,4
56271,1858284511,8,4
56271,1858289602,9,4.5
56271,1859581749,0,0
56271,185984412X,0,0
56271,1860465382,0,0
56271,1874166129,0,0
56271,1885865139,8,4
56271,1899712488,0,0
56271,193212800X,0,0
56272,002862386X,0,0
56272,068986437X,0,0
56272,074325144X,0,0
56272,155105096X,10,5
56272,1573222739,7,3.5
56272,1575664305,0,0
56272,1932234063,0,0
56276,8478888845,0,0
56276,849550166X,0,0
56276,8495787555,9,4.5
56276,8573022396,0,0
56288,1569317798,10,5
56297,1558747435,10,5
56302,1400032644,0,0
56307,038073186X,8,4
56307,044023722X,0,0
56307,074341232X,5,2.5
56307,080411918X,9,4.5
56307,155166674X,6,3
56307,1551666758,0,0
56307,1551667010,7,3.5
56307,1551667509,0,0
56307,1551669552,7,3.5
56321,1400034639,7,3.5
56341,081673691X,7,3.5
56360,1400034779,0,0
56360,1584652136,0,0
56360,1853261165,0,0
56360,3423124350,7,3.5
56360,3423126027,10,5
56360,3423251166,6,3
56360,3426616904,0,0
56360,3442423767,0,0
56360,3442729815,0,0
56360,3453140958,0,0
56360,3453189612,0,0
56360,3492207006,9,4.5
56360,3596130417,0,0
56360,3596222052,10,5
56360,3608933867,8,4
56361,3257208359,0,0
56361,325721846X,9,4.5
56361,342310578X,5,2.5
56369,037550883X,7,3.5
56369,042518286X,5,2.5
56383,3442304989,0,0
56383,354860028X,0,0
56386,078688505X,0,0
56386,1555835864,0,0
56391,038550117X,0,0
56391,067946316X,8,4
56391,1573221937,6,3
56391,1573223565,8,4
56394,1578564816,9,4.5
56397,2070769038,0,0
56399,002011690X,10,5
56399,002036041X,10,5
56399,006096975X,0,0
56399,006109918X,10,5
56399,006447108X,10,5
56399,014009430X,10,5
56399,014018869X,10,5
56399,014030200X,10,5
56399,014044114X,0,0
56399,014051032X,10,5
56399,015204731X,6,3
56399,019516136X,10,5
56399,019811169X,10,5
56399,031286504X,10,5
56399,031286583X,0,0
56399,033039018X,10,5
56399,034541215X,10,5
56399,034543191X,6,3
56399,038072345X,10,5
56399,038073012X,0,0
56399,044022442X,0,0
56399,044143536X,10,5
56399,044991089X,8,4
56399,050005083X,10,5
56399,055358555X,10,5
56399,057506885X,10,5
56399,067976397X,0,0
56399,067976402X,0,0
56399,087923573X,6,3
56399,089370217X,10,5
56399,1400031362,0,0
56399,1550548018,10,5
56399,1556343639,10,5
56399,1557785198,10,5
56399,156025114X,10,5
56399,1561840033,10,5
56399,1561840041,10,5
56399,1563980274,10,5
56399,1564146790,10,5
56399,1565048490,10,5
56399,1567183808,10,5
56399,1567187072,10,5
56399,156718765X,10,5
56399,1567188117,10,5
56399,1567189504,10,5
56399,156718961X,10,5
56399,1567189636,10,5
56399,1568820399,10,5
56399,1569245509,10,5
56399,1569800774,10,5
56399,1570671176,10,5
56399,1573226521,0,0
56399,157409078X,0,0
56399,1578631351,10,5
56399,1579510027,10,5
56399,1583220089,9,4.5
56399,1586637568,10,5
56399,1587152355,6,3
56399,1587154714,10,5
56399,1587541033,6,3
56399,158881002X,0,0
56399,1592241255,10,5
56399,1841953199,0,0
56399,1842326481,0,0
56399,1842327143,0,0
56399,1843336227,10,5
56399,1851168036,10,5
56399,1851459251,10,5
56399,1851523812,10,5
56399,1852303832,10,5
56399,1852306688,10,5
56399,185326007X,7,3.5
56399,1853260533,7,3.5
56399,1853263451,10,5
56399,1853915319,0,0
56399,1854872311,10,5
56399,1857231813,10,5
56399,1858283051,10,5
56399,1858334780,10,5
56399,1858683858,10,5
56399,1859580513,10,5
56399,1861050593,10,5
56399,1861081154,10,5
56399,1861891946,0,0
56399,1862040222,10,5
56399,1862040494,10,5
56399,1871438160,10,5
56399,187143890X,10,5
56399,1873335008,10,5
56399,1881316637,10,5
56399,1887797009,10,5
56399,1887797157,10,5
56399,1892065487,7,3.5
56399,1901680290,10,5
56399,1903065186,10,5
56399,2266110527,0,0
56403,068480378X,0,0
56406,1568581866,0,0
56447,007248036X,6,3
56447,014027927X,0,0
56447,020187072X,0,0
56447,030768119X,0,0
56447,034529873X,0,0
56447,044021145X,0,0
56447,044040164X,0,0
56447,044651747X,0,0
56447,044900371X,6,3
56447,051513399X,0,0
56447,055315835X,0,0
56447,059042002X,0,0
56447,059042503X,0,0
56447,059043411X,0,0
56447,059046597X,0,0
56447,061810450X,8,4
56447,067978151X,0,0
56447,068814652X,0,0
56447,069707837X,0,0
56447,076241085X,0,0
56447,078670649X,0,0
56447,078686947X,0,0
56447,081120765X,0,0
56447,081297106X,8,4
56447,082176828X,0,0
56447,087508401X,0,0
56447,088404632X,0,0
56447,1401200516,7,3.5
56447,1401201369,0,0
56447,1551667401,0,0
56447,1555910807,4,2
56447,1556618689,0,0
56447,1557250596,0,0
56447,1558745017,0,0
56447,1560545275,0,0
56447,1561451142,0,0
56447,1564764141,0,0
56447,1564781461,0,0
56447,1565048717,0,0
56447,1565075315,0,0
56447,1566631076,0,0
56447,1570431728,0,0
56447,1573225843,0,0
56447,1576737098,0,0
56447,1576737330,0,0
56447,1577482158,6,3
56447,157748651X,0,0
56447,1578561256,9,4.5
56447,1578563941,10,5
56447,1580050751,5,2.5
56447,1582430438,0,0
56447,1582430888,0,0
56447,1586670697,8,4
56447,158898608X,8,4
56447,1590521471,0,0
56447,1591820340,0,0
56447,1592400051,0,0
56447,1842124137,0,0
56447,1850783578,0,0
56447,185242401X,0,0
56447,1859842658,0,0
56447,1881084051,0,0
56447,1881084264,0,0
56447,1885171277,7,3.5
56447,1886627053,0,0
56447,1889392138,0,0
56450,3404138031,7,3.5
56470,3404129423,0,0
56470,3426015463,6,3
56470,3442092981,9,4.5
56470,3492270409,6,3
56470,3499136457,7,3.5
56487,055356451X,0,0
56496,014025448X,8,4
56496,1551668157,6,3
56531,1400034779,10,5
56553,1551668998,0,0
56553,1551669021,0,0
56554,006008166X,0,0
56554,006105223X,10,5
56554,006440613X,9,4.5
56554,037325024X,9,4.5
56554,037325038X,9,4.5
56554,037325041X,0,0
56554,037325055X,0,0
56554,044653062X,9,4.5
56554,044920099X,9,4.5
56554,067003293X,10,5
56554,074324642X,9,4.5
56554,1400051452,0,0
56554,1401300316,8,4
56554,1551666901,9,4.5
56554,1551667509,0,0
56554,1551668653,0,0
56554,1551668912,9,4.5
56554,1551669293,0,0
56554,1573225541,0,0
56554,1573227331,0,0
56554,157322930X,9,4.5
56586,1556590636,5,2.5
56597,1555973248,7,3.5
56606,044900631X,0,0
56607,051510521X,0,0
56616,1573227331,10,5
56623,038550344X,6,3
56634,188003235X,0,0
56654,043912042X,10,5
56654,1401301061,7,3.5
56661,038072975X,0,0
56661,042511774X,0,0
56661,080410946X,10,5
56661,1551665301,5,2.5
56661,1586480421,10,5
56663,006001203X,5,2.5
56663,014034912X,0,0
56663,044021145X,8,4
56676,039592720X,8,4
56681,068480297X,6,3
56707,015640057X,5,2.5
56712,051513306X,0,0
56728,1576731421,0,0
56745,155874262X,8,4
56772,044023722X,5,2.5
56779,074340582X,5,2.5
56803,048622791X,4,2
56804,014028009X,6,3
56804,067976402X,7,3.5
56804,140003065X,7,3.5
56804,1573222151,6,3
56804,1573229326,6,3
56856,006101351X,0,0
56856,014100018X,0,0
56856,030680932X,10,5
56856,034524625X,0,0
56856,034536676X,0,0
56856,034538184X,0,0
56856,034543076X,0,0
56856,037540273X,0,0
56856,037571927X,0,0
56856,039914207X,0,0
56856,042510107X,0,0
56856,042510687X,0,0
56856,042513525X,0,0
56856,042516098X,0,0
56856,042518109X,0,0
56856,044021145X,7,3.5
56856,044021680X,0,0
56856,044661064X,0,0
56856,044922287X,0,0
56856,055356451X,0,0
56856,059043053X,5,2.5
56856,067162508X,0,0
56856,067976402X,0,0
56856,067978330X,0,0
56856,068480154X,0,0
56856,068485743X,0,0
56856,074340016X,0,0
56856,074347144X,0,0
56856,076791032X,7,3.5
56856,078688505X,0,0
56856,081221725X,0,0
56856,088404632X,0,0
56856,1400030951,0,0
56856,1401300464,0,0
56856,1551664348,0,0
56856,1551665867,0,0
56856,1551668076,0,0
56856,1551669153,0,0
56856,155704208X,0,0
56856,1557042462,8,4
56856,1557043000,8,4
56856,1557043671,0,0
56856,1557043728,8,4
56856,1557044007,8,4
56856,155704404X,8,4
56856,1557044813,8,4
56856,1557044902,8,4
56856,1557045267,8,4
56856,1557045305,8,4
56856,1557045313,8,4
56856,1558173331,0,0
56856,1558745157,0,0
56856,1559703156,0,0
56856,1560252480,0,0
56856,1565122968,0,0
56856,156849663X,0,0
56856,1573225517,0,0
56856,1575662736,0,0
56856,1575665379,0,0
56856,1576737098,0,0
56856,1592120555,0,0
56856,1884910289,0,0
56856,1888952121,0,0
56856,1903047005,0,0
56885,1573223573,5,2.5
56897,1561704229,0,0
56905,006097611X,5,2.5
56917,006093817X,7,3.5
56959,006028062X,0,0
56959,006092554X,10,5
56959,006101351X,0,0
56959,006109868X,10,5
56959,006440630X,0,0
56959,014031010X,10,5
56959,014032464X,0,0
56959,014032609X,0,0
56959,014034263X,0,0
56959,014034294X,0,0
56959,015600013X,0,0
56959,030710222X,0,0
56959,031229252X,0,0
56959,031231891X,0,0
56959,037540256X,0,0
56959,037542217X,10,5
56959,037550219X,0,0
56959,039575514X,0,0
56959,042515310X,0,0
56959,042516098X,0,0
56959,043905852X,0,0
56959,044021355X,10,5
56959,044022330X,10,5
56959,044049043X,10,5
56959,044920703X,0,0
56959,045120932X,0,0
56959,048625058X,0,0
56959,048629899X,0,0
56959,051708242X,0,0
56959,055310473X,0,0
56959,059040122X,0,0
56959,059045353X,0,0
56959,067166607X,10,5
56959,067168390X,10,5
56959,067974388X,10,5
56959,067976402X,0,0
56959,068484267X,10,5
56959,068980167X,8,4
56959,076431145X,10,5
56959,078670621X,0,0
56959,080411188X,0,0
56959,080501084X,10,5
56959,082121960X,10,5
56959,087349377X,10,5
56959,1400031362,10,5
56959,1400034701,0,0
56959,1400034779,0,0
56959,1558591281,0,0
56959,1559723629,0,0
56959,1561380156,0,0
56959,156138058X,0,0
56959,1561385263,10,5
56959,1564021904,0,0
56959,1565657144,0,0
56959,1570544018,10,5
56959,1572703504,0,0
56959,1575661462,0,0
56959,1575666634,0,0
56959,1580050581,0,0
56959,1582182868,0,0
56959,1582348480,0,0
56959,1582349363,0,0
56959,1592281257,0,0
56959,1853755001,0,0
56959,1859672981,10,5
56959,187806777X,0,0
56959,1878257730,10,5
56959,188301073X,10,5
56959,1885211015,0,0
56959,1885211023,0,0
56959,1885211031,0,0
56959,1885211074,0,0
56959,1885211082,0,0
56959,1885211198,0,0
56959,188521121X,0,0
56959,1885211724,0,0
56959,1887374167,10,5
56959,188919512X,10,5
56959,1893010023,10,5
56959,1931499152,0,0
56959,1931499209,0,0
56959,1931499225,0,0
56959,1931499276,10,5
56959,1931499349,10,5
56959,193149942X,10,5
56959,1931868042,0,0
56965,187892303X,10,5
56998,038546973X,8,4
57000,1577483499,0,0
57002,1886910537,9,4.5
57006,034531221X,0,0
57006,042517607X,0,0
57006,055356451X,0,0
57006,055358183X,0,0
57037,1558534210,0,0
57037,156138335X,0,0
57069,1576830047,7,3.5
57070,067103264X,5,2.5
57072,044021145X,0,0
57072,1877733113,10,5
57088,1588370232,10,5
57093,1558506462,7,3.5
57097,051511054X,7,3.5
57105,067102700X,7,3.5
57108,006098824X,0,0
57108,014029628X,7,3.5
57108,019281785X,0,0
57108,031242082X,0,0
57108,037540208X,0,0
57108,039304016X,0,0
57108,067076292X,0,0
57108,067088300X,2,1
57108,068484477X,0,0
57108,074320056X,0,0
57108,078688505X,0,0
57108,080329171X,0,0
57108,088730866X,0,0
57108,1414051999,0,0
57108,155652241X,0,0
57108,1560250755,0,0
57108,1560252758,0,0
57108,1561706213,0,0
57108,1566891248,0,0
57108,156836248X,0,0
57108,1568581289,0,0
57108,1573225517,0,0
57108,1573225835,0,0
57108,157366099X,0,0
57108,1582431175,0,0
57108,1590770250,0,0
57108,1591021324,0,0
57124,1573221856,7,3.5
57125,1592284035,0,0
57126,1565922840,8,4
57134,3404139011,8,4
57148,1859580564,0,0
57150,186508347X,0,0
57156,042518630X,0,0
57164,044661064X,0,0
57168,037570924X,0,0
57168,044922502X,0,0
57174,074324642X,0,0
57179,067084327X,8,4
57181,1887128964,0,0
57200,044023719X,0,0
57217,055329024X,0,0
57223,038071907X,0,0
57234,080761291X,10,5
57234,089096100X,8,4
57234,1560251549,8,4
57234,1560252006,8,4
57234,1562790269,0,0
57234,1573225517,8,4
57234,1885211325,0,0
57239,078600584X,0,0
57248,044022747X,0,0
57255,034535947X,0,0
57255,038079201X,7,3.5
57255,042517669X,8,4
57255,055356451X,0,0
57255,055356823X,0,0
57255,067003021X,0,0
57255,158234082X,0,0
57261,1853260126,7,3.5
57261,1853260568,5,2.5
57265,1551664844,9,4.5
57278,034543885X,9,4.5
57283,074322535X,0,0
57290,044023722X,0,0
57290,1560252758,5,2.5
57291,067088300X,8,4
57291,067976402X,7,3.5
57294,1880032627,6,3
57304,1570717257,8,4
57305,006013268X,8,4
57305,1878424114,5,2.5
57347,1568842228,8,4
57351,158062748X,0,0
57354,1566398401,10,5
57354,156663332X,0,0
57354,1573225320,10,5
57354,1573441155,10,5
57354,1577311523,10,5
57354,1579620302,7,3.5
57354,1889135054,10,5
57369,034540761X,8,4
57384,1400049083,0,0
57398,006101351X,0,0
57398,051513175X,0,0
57398,051513287X,0,0
57398,074341232X,0,0
57398,1558531025,9,4.5
57412,037325024X,10,5
57412,1402718373,0,0
57412,1584855177,10,5
57412,1584855185,0,0
57412,1584855193,10,5
57412,1584855207,10,5
57412,8466309497,0,0
57418,077109972X,8,4
57435,3442120772,10,5
57449,034539657X,0,0
57449,1556524412,0,0
57449,3257228007,7,3.5
57449,3442096480,0,0
57449,3442428777,10,5
57449,3442446791,10,5
57449,3442453151,0,0
57449,3492042627,7,3.5
57449,3499222507,0,0
57449,3746614007,0,0
57468,1565073193,0,0
57506,3423125314,8,4
57538,188712876X,7,3.5
57562,1580050549,8,4
57562,1874675988,0,0
57595,044024126X,8,4
57596,087508236X,0,0
57599,043912042X,0,0
57599,067976402X,0,0
57620,002864171X,5,2.5
57620,044651845X,0,0
57620,079383578X,0,0
57620,1559724838,10,5
57620,1564772241,5,2.5
57620,1564773299,5,2.5
57620,1570086524,0,0
57620,1571200800,5,2.5
57620,1573241180,5,2.5
57620,1577483553,10,5
57620,1579901190,5,2.5
57624,1863682406,10,5
57644,1902825454,0,0
57661,1580510965,0,0
57686,1859846246,9,4.5
57693,3404148665,0,0
57697,1565924665,8,4
57713,042510687X,5,2.5
57713,156032869X,5,2.5
57713,1562054147,5,2.5
57725,014023313X,0,0
57725,037541200X,0,0
57725,037571362X,10,5
57725,055356451X,0,0
57725,074324964X,0,0
57725,074346446X,0,0
57725,1401300316,10,5
57725,1573221465,9,4.5
57725,1573223425,0,0
57725,1592640346,0,0
57725,193236000X,0,0
57726,048640109X,0,0
57726,067976402X,5,2.5
57747,3257228007,10,5
57781,044021145X,8,4
57783,1569470545,0,0
57794,2226133895,2,1
57804,1575667789,5,2.5
57824,014025448X,10,5
57833,034535947X,0,0
57833,044022473X,5,2.5
57833,1569472270,0,0
57833,1569472912,0,0
57863,1550225480,4,2
57897,068985482X,10,5
57897,2894500998,0,0
57920,1573229571,10,5
57935,042513525X,7,3.5
57959,042510107X,0,0
57959,1853260681,10,5
57976,067101417X,4,2
57986,1558506462,10,5
57996,1551665816,7,3.5
57999,1573229571,10,5
58009,088730995X,0,0
58020,014034540X,7,3.5
58059,067972575X,0,0
58062,050552337X,5,2.5
58062,067103426X,0,0
58062,081541157X,7,3.5
58062,1568843933,7,3.5
58062,1569471339,0,0
58067,039330700X,9,4.5
58067,044651506X,0,0
58067,842046435X,0,0
58067,8480764139,7,3.5
58067,8495501090,9,4.5
58076,3499222507,7,3.5
58076,3540673091,8,4
58107,3423118229,0,0
58112,080079317X,7,3.5
58112,1576832880,9,4.5
58120,042513525X,10,5
58142,067942573X,8,4
58156,014044243X,0,0
58156,031226254X,5,2.5
58156,031226416X,8,4
58156,1557042144,10,5
58156,1853260533,0,0
58156,1853260967,0,0
58156,1853264288,0,0
58168,3423703954,8,4
58168,3499229226,6,3
58168,3596237874,4,2
58180,055335387X,0,0
58180,057111976X,0,0
58202,033037625X,6,3
58210,1853260053,0,0
58224,038073186X,0,0
58224,042518109X,0,0
58231,1563896613,8,4
58236,1573225436,0,0
58252,1573222321,6,3
58255,043965548X,8,4
58290,1857234561,9,4.5
58316,006098824X,0,0
58319,1877961108,8,4
58342,140003180X,9,4.5
58342,1400034779,10,5
58363,037540063X,0,0
58363,039554422X,0,0
58363,044020271X,5,2.5
58363,044651652X,0,0
58363,052594236X,5,2.5
58363,055310893X,0,0
58363,068970769X,5,2.5
58363,078620804X,5,2.5
58363,087923895X,0,0
58363,1567920314,5,2.5
58379,1853260150,0,0
58389,1573222437,0,0
58390,031213570X,7,3.5
58397,207036125X,6,3
58397,2211060242,7,3.5
58397,2253001457,0,0
58397,2253044733,0,0
58397,2264027134,9,4.5
58397,2277241202,0,0
58398,083064427X,0,0
58398,1571690220,4,2
58399,222606995X,3,1.5
58414,1558745157,8,4
58426,055384007X,7,3.5
58426,1591020646,6,3
58458,034545183X,7,3.5
58458,1400030927,0,0
58458,1578561256,0,0
58458,1841492531,7,3.5
58458,1854581627,8,4
58458,1902796047,8,4
58468,3423071516,10,5
58482,1573247022,10,5
58482,1577330080,9,4.5
58482,1859843867,9,4.5
58482,1902283740,10,5
58482,1930051220,10,5
58482,1930051999,10,5
58485,1551664593,6,3
58485,1551668572,2,1
58489,156718796X,6,3
58497,2070369595,0,0
58497,2070403262,9,4.5
58497,222611582X,0,0
58497,225300314X,10,5
58497,2264032790,7,3.5
58497,2266070614,7,3.5
58497,2266102710,0,0
58497,2266103539,0,0
58497,2266122355,7,3.5
58497,2266127039,6,3
58497,2290312959,0,0
58497,2290316024,7,3.5
58512,081297106X,0,0
58512,1580050719,4,2
58522,034543739X,6,3
58528,1561381489,0,0
58529,006447108X,9,4.5
58529,051711903X,8,4
58529,140003065X,8,4
58529,1853265527,5,2.5
58593,8495501090,0,0
58594,042518904X,8,4
58594,051512463X,0,0
58594,051513290X,7,3.5
58594,055357924X,0,0
58594,074341022X,7,3.5
58594,1573225517,9,4.5
58594,1931081255,8,4
58594,1931081670,10,5
58612,038081191X,0,0
58612,044023722X,0,0
58612,044651652X,0,0
58612,068487217X,0,0
58612,155166528X,0,0
58612,1551669552,0,0
58612,1558745157,7,3.5
58612,1561795453,0,0
58612,1576737942,6,3
58629,1573229326,0,0
58641,055357695X,0,0
58641,067173685X,0,0
58641,067187263X,0,0
58641,078684549X,8,4
58641,1844160815,0,0
58643,1573225053,7,3.5
58644,051513399X,0,0
58646,1564401510,0,0
58646,1568842228,0,0
58646,1573225207,0,0
58666,2290302155,8,4
58685,044023722X,5,2.5
58693,006109594X,0,0
58706,1570031363,0,0
58709,076530919X,7,3.5
58709,1400031192,7,3.5
58724,8478889019,0,0
58724,8495618605,9,4.5
58746,076530953X,0,0
58746,1568582862,0,0
58756,044021145X,0,0
58764,014038166X,0,0
58768,067173590X,0,0
58773,1565923715,8,4
58790,006251122X,10,5
58790,087773531X,9,4.5
58790,1555834248,9,4.5
58790,1931561028,10,5
58792,1400031192,8,4
58834,1864485132,0,0
58843,1877241482,10,5
58855,043935806X,0,0
58855,067232105X,6,3
58855,076450830X,7,3.5
58855,076454361X,8,4
58855,1551668254,0,0
58869,155970702X,0,0
58869,185459768X,0,0
58869,1873226624,8,4
58869,1900072351,0,0
58878,014026065X,0,0
58880,067152951X,0,0
58898,055327211X,0,0
58911,002863926X,0,0
58911,006109868X,0,0
58911,014011002X,0,0
58911,031242227X,9,4.5
58911,038072572X,0,0
58911,046500945X,8,4
58911,055357552X,0,0
58911,067104334X,6,3
58911,068480090X,0,0
58911,078688598X,0,0
58911,1400051428,0,0
58911,1400060931,9,4.5
58911,1556706227,0,0
58911,1558505822,0,0
58911,1561483338,10,5
58911,1561703184,0,0
58911,1568385196,0,0
58911,156838551X,5,2.5
58911,1569245134,5,2.5
58911,1573241474,0,0
58911,1885171218,0,0
58918,1555836445,10,5
58950,1576739376,0,0
58961,1560761547,0,0
58961,1565048938,0,0
58964,006053429X,7,3.5
58964,1400034779,7,3.5
58973,1843532751,8,4
58996,078688939X,0,0
59014,055357230X,6,3
59034,074346446X,0,0
59034,1400031001,9,4.5
59038,042515601X,0,0
59038,044021145X,10,5
59038,155874262X,8,4
59047,074347709X,5,2.5
59102,034545104X,0,0
59105,034546687X,0,0
59113,089594099X,0,0
59147,1851587306,9,4.5
59147,1851681418,7,3.5
59147,1860491995,0,0
59147,1862043523,0,0
59148,034531607X,0,0
59148,042514545X,0,0
59150,034536676X,0,0
59150,044021145X,0,0
59150,055323370X,0,0
59150,057507390X,0,0
59150,080410753X,0,0
59150,080410946X,0,0
59150,080411675X,0,0
59150,1902602684,0,0
59169,1893956393,6,3
59170,1551661683,9,4.5
59172,006109207X,0,0
59172,034543076X,0,0
59172,037348318X,8,4
59172,038530529X,0,0
59172,038531437X,0,0
59172,039914465X,0,0
59172,042511273X,0,0
59172,042511872X,0,0
59172,042511984X,9,4.5
59172,042513525X,0,0
59172,042518109X,9,4.5
59172,044021288X,8,4
59172,044021422X,0,0
59172,051513287X,0,0
59172,055356532X,8,4
59172,055357695X,0,0
59172,060980619X,0,0
59172,060980877X,0,0
59172,067088300X,0,0
59172,067100042X,0,0
59172,067165831X,0,0
59172,067169071X,10,5
59172,067174500X,0,0
59172,067175937X,8,4
59172,067179356X,10,5
59172,074342428X,0,0
59172,089577044X,10,5
59172,1551662469,0,0
59172,1551667517,8,4
59172,1558171363,0,0
59172,1558743316,0,0
59172,1558743790,0,0
59172,1565548353,0,0
59172,156865524X,0,0
59172,1568950748,9,4.5
59172,1573220604,0,0
59172,1583224912,0,0
59179,051513287X,8,4
59180,031224116X,8,4
59189,014025448X,0,0
59189,042518630X,0,0
59189,044023655X,0,0
59189,051512608X,0,0
59189,055356823X,0,0
59189,067103409X,0,0
59189,1551660598,7,3.5
59189,1551662981,0,0
59189,1551665549,0,0
59189,1551665786,0,0
59189,1551665972,8,4
59189,1551667975,0,0
59189,1551668084,0,0
59189,1551668165,0,0
59189,1551668440,8,4
59189,1551668483,0,0
59189,1551668866,0,0
59189,1551669250,0,0
59189,1560763523,0,0
59189,1575666243,0,0
59189,1883211123,8,4
59189,1884822886,0,0
59197,031214606X,0,0
59198,1551667010,7,3.5
59208,1400033543,9,4.5
59208,1565123212,0,0
59209,080410753X,8,4
59209,1558744630,7,3.5
59209,1580620477,7,3.5
59223,1851492461,4,2
59241,076530905X,7,3.5
59267,044023722X,9,4.5
59267,1551669498,7,3.5
59269,044651652X,6,3
59269,067100042X,0,0
59269,080213825X,0,0
59269,1400061520,0,0
59269,1558507205,0,0
59269,1558743316,0,0
59269,1558744630,10,5
59269,1570540535,8,4
59269,1570543275,5,2.5
59269,1570544018,10,5
59269,157054476X,10,5
59269,1580172431,0,0
59269,1589199316,9,4.5
59269,1593080506,10,5
59287,034545104X,0,0
59293,1930974159,0,0
59297,038079487X,0,0
59303,034538184X,9,4.5
59304,1903402042,7,3.5
59305,006019541X,0,0
59305,1400033934,0,0
59314,034543479X,7,3.5
59372,044023722X,8,4
59390,014008388X,0,0
59390,034540761X,0,0
59390,044023476X,0,0
59390,044023722X,0,0
59390,051512608X,0,0
59390,051513287X,0,0
59390,1551666014,0,0
59390,1558503099,0,0
59390,1558743790,0,0
59390,1565120035,0,0
59390,1577942620,0,0
59431,1573249556,0,0
59432,1855215012,0,0
59432,1855674122,7,3.5
59436,006109868X,7,3.5
59443,1556521901,8,4
59449,089693778X,0,0
59452,8807812576,0,0
59457,014028009X,8,4
59463,1885222998,7,3.5
59468,1856193667,0,0
59469,193189017X,8,4
59476,074343627X,0,0
59484,055309999X,0,0
59490,1551667959,0,0
59491,009183449X,0,0
59498,080504146X,0,0
59499,044900371X,7,3.5
